_id,name,brand,category,uni_code,box_quantity,price,quantity,stock_item,__v,spent,barcodes[0],barcodes[1],suppliers[0],suppliers[1],suppliers[2],barcode[0],barcode[1],volume,volume_unity,tax
670d669a607ddce94cd94a7d,Adesivo Vinil White,Oracal,Outras,651 #010 126mm,,58,2,true,0,0,,,669aad73bde8fadf674c78dc,671665dd18ce94802ed2251d,,,,1,m,
67110491607ddce94ce15cef,Niple Duplo galv,Outra,Outras,"1/2""",1,17.75,23,false,0,0,,,,,,,,1,un,
67126fe7607ddce94ce4a313,Garrafa Quadrada,Outras,Outras,300ml,6,0.7,30,true,0,0,,,66c7917ec6f2db25b1a74694,,,,,1,un,
67127015607ddce94ce4a31b,Garrafa Quadrada  ,Outras,Outras,500ml,6,0.82,30,true,0,0,,,66c7917ec6f2db25b1a74694,,,,,1,un,
6712b5aa607ddce94ce5d014,Arduino Nano,Outras,Outras,Atmega328,,38.9,3,true,0,0,,,,,,,,1,un,
6712b612607ddce94ce5d647,Ferro de Solda,Exbom,Ferramenta,60w 480c-220v,,35.03,1,false,0,0,,,,,,,,1,un,
6716673518ce94802ed22e42,Adesivo Vinil Light Red,Oracal,Outras,651 #032 126mm,,58,2,true,0,0,,,669aad73bde8fadf674c78dc,671665dd18ce94802ed2251d,,,,1,m,
671be092f534af695bda873b,Bobina Papel TKV,Madruga,Outras,90cm,,15.69,0,false,0,0,,,671baf37f534af695bd95061,,,,,,,
67228ef4f534af695be67bbb,Pacote Papel Sulfite,Report,Outras,A4 75g,,31.99,4,true,0,0,,,,,,,,1,un,
67477d85e4f31a2032351348,Calça,Via Grafit,Epi,n° 44,,,0,false,0,3,,,66e4929563f404c3c0464b9c,,,,,1,un,
674857fcfbdc4b7107c9424e,Calça   ,Via Grafit,Epi,n° 46,,,4,false,0,1,,,66e4929563f404c3c0464b9c,,,,,1,un,
6748584bfbdc4b7107c943d2,Calça    ,Via Grafit,Epi,n° 48,,,10,false,0,1,,,66e4929563f404c3c0464b9c,,,,,1,un,
6748586cfbdc4b7107c9447b,Calça     ,Via Grafit,Epi,n° 36,,,12,false,0,0,,,66e4929563f404c3c0464b9c,,,,,1,un,
674a073afbdc4b7107ceefb4, Bermuda,Via Grafit,Epi,n° 48 ,,,2,false,0,0,,,66e4929563f404c3c0464b9c,,,,,,,
674a07dcfbdc4b7107ceefbd,Bermuda ,Via Grafit ,Epi,n° 46 ,,,4,false,0,1,,,66e4929563f404c3c0464b9c,,,,,,,
674a08a6fbdc4b7107ceefc9, Bermuda ,Via Grafit ,Epi,n° 44 ,,,6,false,0,0,,,66e4929563f404c3c0464b9c,,,,,,,
674debdffbdc4b7107d2ad35,Garrafa Quadrada  ,Outras,Outras,1000ml,10,1.45,10,true,0,0,,,66c7917ec6f2db25b1a74694,,,,,1,un,
6761e211fbdc4b7107181a5e,Verniz PU Auto Semi Fosco,Farben,Verniz,543.010,,36.36,14,false,0,1,,,,,,,,3.6,l,
6761e260fbdc4b7107181d9a,Verniz PU acrilico fosco,Farben,Verniz,543.005,,254.38,12,false,0,0,,,66674e5912dbd4d908e415af,,,,,3.6,l,
678815adfe42c8b0f09a2e97,Botina,RHINO,Epi,n° 39,,,2,false,0,0,,,66f2a3e7d69ba29408dce988,,,,,,,
67890394fe42c8b0f09ab895,Botina ,RHINO,Epi,n° 41,,,1,false,0,1,,,66f2a3e7d69ba29408dce988,,,,,,,
678903eefe42c8b0f09ab8a4,botina,RHINO,Epi,n° 44,,,2,false,0,0,,,66f2a3e7d69ba29408dce988,,,,,,,
67890490fe42c8b0f09ab920,Botina ,rhino ,Epi,n° 45,,,2,false,0,0,,,66f2a3e7d69ba29408dce988,,,,,,,
6797ca97fe42c8b0f0c4b501,Adesivo Selante Cinza,IIESA,Outras,U-400,12,22.9,87,false,0,5,,,669fb9473a11deb1db442317,,,,,900,g,
6797cac1fe42c8b0f0c4b5bb,Adesivo Selante Preto,IIESA,Outras,U-400,12,22.9,49,false,0,2,,,669fb9473a11deb1db442317,,,,,900,g,
67b4c01a75e6540426375bdd,Rebite de Repuxo 640,Outras,Outras,"6,2 x 40",,0.55,200,true,0,0,,,666739238bc8fd55ccaa78d7,,,,,1,un,
67b4c0d775e6540426376532,Abraçadeira Nylon Natural,Outras,Outras,4.8 x 200,,0.12,400,true,0,0,,,666739238bc8fd55ccaa78d7,,,,,1,un,
67b4cf7975e654042637c38a,Parafuso Sextavado Inox,Outras,Outras,M8 x 25,,1.01,0,true,0,0,,,666739238bc8fd55ccaa78d7,,,,,1,un,
67cb329be29c6b8962d8678a,Rebite Rosca Sextavado 630,Outras,Outras,702-222,,0.35,200,true,0,0,,,666739238bc8fd55ccaa78d7,,,,,1,un,
67cb334ce29c6b8962d86792,"Parafuso Allen M06 x 0,40",Outras,Outras,640-509,,0.49,100,true,0,0,,,666739238bc8fd55ccaa78d7,,,,,1,un,
67d1e497e29c6b8962e050d9,Engate Rápido Macho,Japonês,Outras,SM-40,,5.55,0,false,0,0,,,66f2a3b0d69ba29408dce417,,,,,1,un,
67ed69602dc8370d5e00de50,Chapa Compensado Fenólico,Outras,Outras,"10mm 2,50m x 1,60m",,199.9,22,true,0,0,,,67ed25122dc8370d5efeee13,,,,,1,un,
67f036822dc8370d5e0a818b,Massa Poliester,Farben,Outras,508.200,,,0,false,0,4,,,66674e5912dbd4d908e415af,,,,,,,
67f3b6f12dc8370d5e0bd114,Poliéster Vermelho Ruby ,Scania,Outras,1516940,,680,0,false,0,0,,,,,,,,3.6,l,
67f3b82c2dc8370d5e0bdf3c,Epóxi Vermelho Ruby,Scania,Outras,1516940,,240,0,false,0,0,,,,,,,,3.6,l,
68091a4bb84edfb369795527,Copo Super Premium,Outras,Outras,770ml c/30,,16.5,14,false,0,0,,,66c7917ec6f2db25b1a74694,,,,,,,
680a8bccb84edfb3697f0261,Elemento Filtro de Ar,Outras,Outras,CD88171913,,253,1,true,0,0,,,680a8b65b84edfb3697ef856,,,,,1,un,
680a8bedb84edfb3697f0269,Filtro de Oleo,Outras,Outras,CD39329602,,235,1,true,0,0,,,680a8b65b84edfb3697ef856,,,,,1,un,
680a8c12b84edfb3697f0271,Pad Pre Filtro,Outra,Outras,CD24286676,,243,2,true,0,1,,,680a8b65b84edfb3697ef856,,,,,1,un,
680a8c34b84edfb3697f027b,Elemento Separador Ar/Oleo,Outras,Outras,CD24121212,,1063,1,true,0,0,,,680a8b65b84edfb3697ef856,,,,,1,un,
682e0e4b864e55cc095d2060,Estilete Snap Off,Irwin,Outras,18mm,,9.33,43,false,0,3,,,,,,,,1,un,
682f3bbb864e55cc096785fe,Lanterna Led Âmbar ,Outras,Outras,12/24V POS/RETRO,,39,0,false,0,0,,,66f310e75ba08fb3b6cd09d1,,,,,1,un,
682f3bfd864e55cc09678606,Lanterna Side Marker Led Âmbar,Braslux,Outras,12/24V 116,,44,0,false,0,0,,,66f310e75ba08fb3b6cd09d1,,,,,1,un,
682f3c2f864e55cc0967860e,Conjunto Mancal Intermediário ,Outras,Outras,4 Furos 25mm,,11,0,false,0,0,,,66f310e75ba08fb3b6cd09d1,,,,,1,un,
682f3c5b864e55cc0967905d,Conjunto Mancal Intermediário,Outras,Outras,2 Furos 20mm,,10,0,false,0,0,,,66f310e75ba08fb3b6cd09d1,,,,,1,un,
682f3c87864e55cc09679065,Conjunto Mancal Extremidade ,Outras,Outras,25mm,,26,0,false,0,0,,,66f310e75ba08fb3b6cd09d1,,,,,1,un,
682f3cad864e55cc0967906d,Conjunto Trava Porta,Outras,Outras,90mm 430,,14,0,false,0,0,,,66f310e75ba08fb3b6cd09d1,,,,,1,un,
682f3ccf864e55cc09679077,Conjunto Trava Porta ,Outras,Outras,120mm 430,,16,-2,false,0,0,,,66f310e75ba08fb3b6cd09d1,,,,,1,un,
6834ab8e864e55cc0979d630,arame recozido n°14,gerdau,Outras,14-36,,,1,false,0,0,,,666739238bc8fd55ccaa78d7,,,,,1,kg,
6834ac02864e55cc0979d638,arame recozido n°18,gerdau,Outras,8-36,,,1,false,0,0,,,666739238bc8fd55ccaa78d7,,,,,1,kg,
6834aef7864e55cc0979f688,rebite de repuxo 630,Outras,Outras,33-9,,,200,false,0,0,,,666739238bc8fd55ccaa78d7,,,,,,un,
6834b026864e55cc097a00fe,parafuso sextavado inox 5/16x1,Outras,Outras,5161-553,,,100,false,0,0,,,666739238bc8fd55ccaa78d7,,,,,,un,
6834b0f2864e55cc097a013e,parafuso sextavado inox 5/16 x 7/8,Outras,Outras,51678-553,,,100,false,0,0,,,666739238bc8fd55ccaa78d7,,,,,,un,
6834b294864e55cc097a0ba5,espatula inox/12cm cab pvc,Outras,Outras,29677-83,,96.66,6,false,0,0,,,666739238bc8fd55ccaa78d7,,,,,,,
6835d2ec864e55cc097d2fbd,dico flap tyrolit,TYROLIT,Outras,"GR40 4-1/2""X7/8""",10,,48,false,0,0,,,,,,,,1,un,
6835d42d864e55cc097d3073,Disco Flap,TYROLIT,Outras,"GR40 4-1/2"" x 7/8""",10,6.55,68,false,0,0,,,,,,,,,,
6835d514864e55cc097d3085,Disco desbaste,verg,Outras,"115x6x22,22mm",5,5.2,12,false,0,0,,,,,,,,,,
6849dcaa2325917ba7fb8621,Extensão Elétrica ,Daneva,Outras,"2x2,50mm 20A",,293.55,5,false,0,1,,,,,,,,21,m,
686274ed059b88ed28f2310d,Plotter de Recorte,Velve,Ferramenta,PJK1351,1,2799,4,true,0,0,,,,,,,,1,un,
65e87b68cb7a1ff3d9a82490,Adesivo Selante Cinza,Autofix,Outras,PU40,20,18.75,-3,,0,1,7891453179092,,6667568212dbd4d908e415b2,,,,,,,
6862a8d482f71cb4e104da62,Adesivo Selante Preto,Autofix,Outras,PU40,12,17.95,0,false,0,1,7891454179092,,6667568212dbd4d908e415b2,,,,,,,
6862a91f82f71cb4e104da63,Massa Poliester,Farben,Outras,,6,,0,false,0,2,,,66674e5912dbd4d908e415af,,,,,900,g,
6862ccb8059b88ed28f72521,bico de ar,luft,Outras,dg-10-01,,25,4,false,0,1,,,6862cbfc059b88ed28f71a24,,,,,,un,
686428b6059b88ed2802418b,primer pu p/plastico 1k,Farben,Outras,"513,030",,,0,false,0,0,,,66674e5912dbd4d908e415af,,,,,,un,
686d6f24059b88ed2853fa95,Fita Crepe Premium Azul,Farben,Outras,PR539.003,48,4.315833,242,false,0,44,,,66674e5912dbd4d908e415af,,,,,40,m,
686d6fdb059b88ed2853fe49,Fita Crepe Uso Geral,Farben,Outras,PR539.002,24,8.48708,0,false,0,0,,,,,,,,40,m,
6874e4b0059b88ed2877fe02,refletor led 50w-6500k,easy,Outras,399021376,,,12,false,0,0,,,,,,,,,un,
6877d80d059b88ed288c48fc,Rolo Antirespingo,Roma,Outras,15cm,,,29,false,0,0,,,,,,,,29,un,
6877e3b1059b88ed288d1d3a,Rolo Antirespingo ,Roma,Outras,09cm,,,14,false,0,1,,,,,,,,,,
6877e50c059b88ed288d2351,Rolo Antirespingo ,Roma ,Outras,05cm,,,5,false,0,0,,,,,,,,,,
6877e6a0059b88ed288d4c1b,Bandeija p/pintura,Roma ,Outras,"29/37 2,7L",,,6,false,0,0,,,,,,,,,,
687a7e55059b88ed28a31c68,Lixa Hookit P800,Maverick,Outras,,50,4,150,true,0,0,,,6682eb544c67be05ec5bfd54,,,,,1,un,
687aa1c2059b88ed28a49263,Lixa Folha D'Agua P320,3M,Outras,,50,,100,true,0,0,,,666750f912dbd4d908e415b0,,,,,1,un,
687aa26f059b88ed28a49274,Lixa Folha D'Agua P400,3M,Outras,,50,,400,true,0,0,,,666750f912dbd4d908e415b0,,,,,1,un,
687aa35b059b88ed28a4b49e,Lixa Folha D'Agua P600,3M,Outras,,50,,200,true,0,0,,,666750f912dbd4d908e415b0,,,,,1,un,
6883b15d059b88ed28ee29d9,adapitador boina polimento,Makita,Ferramenta,m14,1,18,1,false,0,0,,,666739238bc8fd55ccaa78d7,,,,,,un,
6883b30a059b88ed28ee3542,Micro retifica Worker 190 peças,WORKER,Ferramenta,130w/127v,1,600,1,false,0,0,,,666739238bc8fd55ccaa78d7,,,,,,un,
689cdc87059b88ed28650b07,Fita Crepe Automotiva,Adere,Outras,425 45x50,,10.49,1560,false,0,432,,,6667523312dbd4d908e415b1,,,,,50,m,
68b1e1d4059b88ed28ae21b8,coturno ,Ecosafety,Epi,N-40,2,,11,false,0,1,,,,,,,,,un,
68b1e472059b88ed28ae21c1,coturno ,Ecosafety ,Epi,N-42,1,,11,false,0,1,,,,,,,,1,un,
68b1e4e4059b88ed28ae21dc,coturno  ,Ecosafety ,Epi,N-44 ,,,4,false,0,1,,,,,,,,1,un,
68b1e586059b88ed28ae21e3,coturno  ,Ecosafety  ,Epi,N-45,,,4,false,0,1,,,,,,,,1,un,
68b719d1059b88ed28b9b621,Escada de Aluminio,Outras,Ferramenta,16/degraus,,,1,false,0,0,,,,,,,,0,un,
68b71a15059b88ed28b9b761,Escada de Aluminio ,Outras ,Ferramenta,30/degraus,,,1,false,0,0,,,,,,,,,un,
68b71c04059b88ed28b9d0b5,Martelet,DeWalt,Ferramenta,D25133-B2,,,1,false,0,0,,,,,,,,,un,
68b71d46059b88ed28b9d15d,Mandril p/ martelet,DeWalt,Ferramenta,1/16-1/2,1,,0,false,0,0,,,,,,,,,,
68b71f64059b88ed28b9de07,Broca p/ Martelet,DeWalt,Ferramenta,n° 08mm,,,1,false,0,0,,,,,,,,,un,
68b7202c059b88ed28b9eab3,Broca p/ Martelet ,DeWalt ,Ferramenta,n° 10mm,,,1,false,0,0,,,,,,,,,un,
68b721ad059b88ed28b9eb6c,Broca p/ Martelet   ,DeWalt ,Ferramenta,n° 12mm,,,1,false,0,0,,,,,,,,,un,
68b72212059b88ed28b9eb7f,Broca p/ Martelet    ,DeWalt ,Ferramenta,n° 14mm,,,1,false,0,0,,,,,,,,,,
68b7226b059b88ed28b9eb86,Rompedor/Talhadeira ,DeWalt,Ferramenta,,,,1,false,0,0,,,,,,,,,,
68b722a3059b88ed28b9eb8d,chave p/ mandril,DeWalt,Ferramenta,,,,1,false,0,0,,,,,,,,,,
68b723a4059b88ed28ba04e6,tripé p/ nivel á Laser,BOSCH,Ferramenta,bt 150,,,1,false,0,0,,,,,,,,,,
68b72462059b88ed28ba1142,Nivel á Laser ,DeWalt,Ferramenta,DW088CG,,,1,false,0,0,,,,,,,,,,
68c560c758203fbafcc2f429,"kit bateria 4,0ah",Bosch,Ferramenta,18v-40,,985,1,true,0,0,,,,,,,,,un,
68c5615858203fbafcc2f431,"baterias 3,0ah",Makita,Ferramenta,18v-30,,484.68,4,true,0,0,,,,,,,,,un,
68c5664a58203fbafcc2f47f,Esmerilhadeira bat/11.000rpm,Bosch,Ferramenta,GWS 18V-8 LI5,1,611,1,true,0,0,,,,,,,,,un,
68c56dc258203fbafcc2f4cd," Parafusadeira bat 18V-3,0AH",Makita ,Ferramenta,DPH486RFJ,1,2629.78,1,true,0,0,,,,,,,,,un,
68c8237358203fbafcc58c02,Endurecedor PU Alif,Farben,Endurecedor,573.950,,1086.97,2,false,0,0,,,66674e5912dbd4d908e415af,,,,,18,l,
68c8249e58203fbafcc59898,Primer PU Preto 5x1,Farben,Pigmento,513.820,,398.9,10,false,0,0,,,66674e5912dbd4d908e415af,,,,,18,l,
68cbe76558203fbafccf5876,Chave de Impacto Bat/18v,Makita  ,Ferramenta,DTW700Z,1,1569,1,false,0,0,,,,,,,,,un,
68d1a49f5e4696f7e436ab5e,valvula esferica latão 3/4,Outras,Outras,MBPN25 4355,1,37.16,2,false,0,0,,,,,,,,1,un,
68d1a5575e4696f7e436abb2,valvula esferica latão 1/2,Outras,Outras,MBPN25 4353,1,24,8,false,0,0,,,,,,,,1,un,
68d1a7505e4696f7e436c5e8,luva redução ,Outras,Outras,"3/4""x1/2""",1,9.09,16,false,0,0,,,,,,,,1,un,
68d1a8355e4696f7e436c62e,Niple Duplo galv,Outras,Outras,3/4,1,7.18,7,false,0,0,,,,,,,,1,un,
68d1a9025e4696f7e436e009,Conexão te galv,Outras,Outras,1/2,1,6.52,6,false,0,0,,,,,,,,1,un,
68d1aa865e4696f7e436ed09,Conexão cotov 90°galv,Outras,Outras,1/2,1,6.52,6,false,0,0,,,,,,,,1,un,
68d1acc15e4696f7e43713b1,bucha de redução ,Outras,Outras,"3/4""x1/2"" ",,6,10,false,0,0,,,,,,,,1,un,
68d400735e4696f7e4393629,coturno  ,Ecosafety   ,Epi,N-43,1,,7,false,0,0,,,,,,,,1,un,
68d400b95e4696f7e4393635,coturno   ,Ecosafety  ,Epi,n° 41,1,,10,false,0,0,,,,,,,,1,un,
68d401d75e4696f7e43936c1,Parafusadeira impc 18v,Makita ,Ferramenta,DTD-157Z,1,758.84,1,false,0,0,,,,,,,,1,un,
68d444255e4696f7e43984ab,Primer PU Preto RODO,Farben,Base,9042,4,,7,true,0,0,,,66674e5912dbd4d908e415af,,,,,3600,l,
68dc069e07ea6dd4df959d2a,Manguito ,Pro Tour ,Epi,P ,,,5,false,0,0,,,,,,,,,,
68dd198407ea6dd4df999fdc,Garra jacaré 600A,ROTONY,Ferramenta,R-3611,2,39.9,2,true,0,0,,,669a95e1bde8fadf674c3690,,,,,1,un,
68dfc1b4610e04d1f2d928ac,Respirador Descartável - c/ válvula,Camper,Epi,PFF2-S,,,38,false,0,2,,,,,,,,1,un,
68dfc71b610e04d1f2d95097,Par Protetor Auric. Auditivo,Valeplast,Epi,70.031,10,,20,false,0,0,CA. 41681,,,,,,,1,un,
68dfca0d610e04d1f2d96b11,Par Protetor Auric. Auditivo ,3M,Epi,3M 1100,,,3,false,0,1,CA.5674,,,,,,,1,un,
68e3aec7610e04d1f2e13cb2,Camiseta    ,Via Grafit ,Epi,EXG,,,12,false,0,0,,,66e4929563f404c3c0464b9c,,,,,1,un,
68e7ae97610e04d1f2f62e5a,Boné Cinza,Rhino Size,Epi,,,,14,false,0,3,,,,,,,,,un,
68e7aefc610e04d1f2f63ba5,Boné Cinza c/ tela,Rhino Size ,Epi,,,,20,false,0,1,,,,,,,,,un,
68e7af53610e04d1f2f63bad,Boné Verde,Rhino Size ,Epi,,,,13,false,0,3,,,,,,,,,un,
68e7af8a610e04d1f2f63bb5,Boné Cinza e Verde,Rhino Size ,Epi,,,,21,false,0,1,,,,,,,,,,
68e7b019610e04d1f2f63bf4,Boné Verde c/ Tela,Rhino Size ,Epi,,,,19,false,0,1,,,,,,,,,un,
68e7c244610e04d1f2f7047b,Trena Dewalt Emb,DeWalt,Ferramenta,duo/5mt,1,110,0,false,0,0,003283,,,,,,,1,un,
68e7c4d4610e04d1f2f73d54,Morsa,Nocram Marcon,Ferramenta,N08-NA8,1,575,0,false,0,0,,,,,,,,1,un,
68e7c558610e04d1f2f741c2,Esquadro Carpinteiro,Starret,Ferramenta,350mm,1,125,1,false,0,0,,,,,,,,1,un,
68e7c6bf610e04d1f2f75aa9,Funil Reto,Kala,Outras,,1,43.5,2,false,0,1,,,,,,,,1,un,
68e7c820610e04d1f2f7670f,Broca sds p/ concreto ,TWILL,Ferramenta,13/260mm,1,22.8,1,false,0,0,,,,,,,,1,un,
68e7c9d9610e04d1f2f7765a,Máscara Solda/Autom,BOXER,Ferramenta,BS120,1,416.5,1,false,0,0,,,,,,,,1,un,
68e7cc2e610e04d1f2f79d4f,luva de vaqueta,Nacionalplus,Epi,20cm,2,21.25,1,false,0,0,,,,,,,,1,un,
68e7cd62610e04d1f2f7aeb6,Cinta Catraca p/Marração,Bestfer,Ferramenta,"800kg/4,5mt",1,40.8,0,false,0,0,,,,,,,,1,un,
68e7d026610e04d1f2f7d6b0,Cinta Catraca p/Marração ,Robustec,Ferramenta,5T/10MT,1,71,1,false,0,0,,,,,,,,1,un,
68ed5390610e04d1f203575a,Coturno,Ecosafety,Epi,n° 35,1,104.49,2,false,0,0,,,,,,,,1,un,
68ed5479610e04d1f2035995,Coturno,Ecosafety ,Epi,n° 39,1,104.49,5,false,0,0,,,,,,,,1,un,
68ed5851610e04d1f2039c99,Bota PVC,Outras ,Epi,n° 40 ,1,59.99,3,false,0,0,,,,,,,,1,un,
68ee807a610e04d1f2073e1f,Máscara Semi Facial Pequena,Outras,Epi,7501,,,15,false,0,0,C.A. 12011,,666750f912dbd4d908e415b0,,,,,1,un,
68efea82610e04d1f20f64b9,"Motoesmiril 1,0cv/220v",Motomil,Ferramenta,MM-1001,1,959.9,1,false,0,0,,,,,,,,1,un,
68efec05610e04d1f20f8059,Disco corte super,Norton,Outras,14x2TX1,1,62.88,1,false,0,0,,,,,,,,1,un,
68efed49610e04d1f20f8e7a,Escova Aço Motoesmeril,Norton ,Outras,E-05/15,1,62.4,1,false,0,0,,,,,,,,1,un,
68f225fc674e26ada79ab196,Balde p/ pçs de Varão,Gerplast,Outras,10 L,12,,39,false,0,5,,,,,,,,1,un,
68f6417b674e26ada7a577a6,Aluminio ouro,Farben,Pigmento,UC690,,716.33,0,false,0,0,,,,,,,,900,ml,
68f64318674e26ada7a59cb2,Xirallic Solaris Red,Farben,Pigmento,UC612,,,0,false,0,0,,,,,,,,900,ml,
691c9ea477701417247e6524,Líq. de Mascaramento,Farben,Outras,506.000-5.0,,38.43,4,false,0,0,,,66674e5912dbd4d908e415af,,,,,5,kg,
