_id,name,brand,hex,type,formula[0].base,formula[1].base,formula[2].base,formula[3].base,formula[4].base,formula[5].base,formula[6].base,formula[7].base,formula[8].base,formula[9].base,formula[10].base,formula[11].base,formula[0].quantity,formula[1].quantity,formula[2].quantity,formula[3].quantity,formula[4].quantity,formula[5].quantity,formula[6].quantity,formula[7].quantity,formula[8].quantity,formula[9].quantity,formula[10].quantity,formula[11].quantity,__v,manufacturer,tags[0],tags[1],tags[2],brands[0],brands[1],brands[2],brands[3],manufacture
65e87b9d75f168374cbc0b1f,Preto PU Puro,Farben,#000,Acrilico,65ea0d7b88af5449465bf4e4,,,,,,,,,,,,300,,,,,,,,,,,,0,,,,,,,,,
65e87b9d75f168374cbc0b37,Vermelho Ferrara,Lazzuril,#540406,Poliester,,,,,,,,,,,,,,,,,,,,,,,,,0,Iveco,,,,,,,,
65e87b9e75f168374cbc0b75,Prata Artico,Farben,#c3c6cb,Poliester,664ba52c141b36233cc192c7,65f81f8b21502206e1869fda,65ea0c5acaee68804da3dfb4,65ea0f9b88af5449465bf508,65ea0cda88af5449465bf4d4,65ea0d9588af5449465bf4e8,,,,,,,1000,240,24.6,1.7,6,5,,,,,,,0,Scania,,,,,,,,
65e87b9e75f168374cbc0b7b,Azul Caribe,Farben,#87b3d8,Poliester,65ea0cf588af5449465bf4d8,65ea0450e3fddb288cb30d8b,65f820b9ae3e279cf0b2a253,660da5271f715b0f8ef7880c,65f81f8b21502206e1869fda,65ea105788af5449465bf510,65ea0d9588af5449465bf4e8,662a7f23b2a5c05f0ccfaaef,,,,,141.6,326,30,487,323,21.5,15.2,9,,,,,0,Scania,,,,,,,,
65e87ba075f168374cbc0bcb,Vermelho Hero,PPG,#e21919,Acrilico,65ea0e3988af5449465bf4ec,65ea0cbc88af5449465bf4d0,6620073ab18ad27a975a662b,,,,,,,,,,81,156,5.9,,,,,,,,,,,Scania,herois,65,,,,,,
65e87ba175f168374cbc0c01,Rose Gold,PPG,#e8c0c0,Poliester,,,,,,,,,,,,,,,,,,,,,,,,,0,,IVECO,,,65e87ba175f168374cbc0bfe,,,,
65e87ba175f168374cbc0c16,Roxo Perolizado,PPG,#8632a0,Poliester,65ea107388af5449465bf514,6620073ab18ad27a975a662b,65ea105788af5449465bf510,662c0f78683ab0b861cdb382,65ea03c1e3fddb288cb30d87,65f820b9ae3e279cf0b2a253,662287df995b20f4fcc4f3d4,65ea01b0ccec70770504976a,65ea0d9588af5449465bf4e8,,,,334,12,70.1,237,300,157,4,64,19.9,,,,0,Volvo,l6111.1491,,,,,,,
65e87ba175f168374cbc0c1c,Azul Mistral,Farben,#1b6979,Poliester,65ea0c15caee68804da3dfac,65ea02c3fd35a7ec8989460d,65ea0d9588af5449465bf4e8,664ba583141b36233cc192cc,65ea01b0ccec70770504976a,664b9fcc141b36233cc19115,65ea0c5acaee68804da3dfb4,65ea0cf588af5449465bf4d8,65f81fd221502206e1869fde,,,,140,30,233,91,4,140,10,130,202,,,,0,Volvo,2603BLUE,,,,,,,
65e87ba275f168374cbc0c40,Vermelho Ruby,Farben,#750406,Poliester,65f8213606bf9ed72aefbd4f,65f8200421502206e1869fe2,660da5b52fd6df2c5cc9e6c2,65ea0e5788af5449465bf4f0,662287df995b20f4fcc4f3d4,65ea01b0ccec70770504976a,65ea0d7b88af5449465bf4e4,65f81f8b21502206e1869fda,,,,,1032,132,225,281,242,75,5,73,,,,,0,Scania,,,,,,,,
65e87ba475f168374cbc0c95,Vermelho Pimenta,Farben,#ce0a26,Poliuretano,65e87b69cb7a1ff3d9a824ce,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824e2,,,,,,,,,,126,16,28,,,,,,,,,,0,,,,,65e87ba475f168374cbc0c92,65e87ba275f168374cbc0c37,,,
65e87ba875f168374cbc0d63,Ocean Blue,Lazzuril,#6b869a,Acrilico,6620073ab18ad27a975a662b,65ea0c76caee68804da3dfb8,65ea0f0c88af5449465bf500,65ea0d9588af5449465bf4e8,65ea0e5788af5449465bf4f0,,,,,,,,232,17,11.1,51.8,6,,,,,,,,0,DAF,DAF,,,65e87ba875f168374cbc0d60,,,,
65e87ba875f168374cbc0d69,Iron Gray,Farben,#817e7e,Poliester,65ea0d9588af5449465bf4e8,65ea0450e3fddb288cb30d8b,65ea0c76caee68804da3dfb8,65ea0f0c88af5449465bf500,660da5271f715b0f8ef7880c,65ea047ee3fddb288cb30d8f,6620073ab18ad27a975a662b,65ea03c1e3fddb288cb30d87,65f81f8b21502206e1869fda,,,,123,98,5,23,7,31,8,26,16,,,,0,DAF,,,,,,,,
65e87ba875f168374cbc0d71,Steel Dawn,Farben,#7c7b77,Poliester,6620073ab18ad27a975a662b,65ea0f0c88af5449465bf500,660da5722fd6df2c5cc9e6be,65ea01b0ccec70770504976a,65ea0450e3fddb288cb30d8b,65ea0d9588af5449465bf4e8,65ea03c1e3fddb288cb30d87,660da6221da388a666db73b2,65ea0fba88af5449465bf50c,,,,1.2,1,3.98,7,9,26.09,54,50,1,,,,0,Volvo,2704BEI,l1709.1891,,,,,,
65e87bbf08339fc2d80610d8,Azul Crismara,Farben,#1f3d9e,Laca,65e87b69cb7a1ff3d9a824cc,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824da,,,,,,,,,,75,153,710,,,,,,,,,,0,,,,,65e87b9a75f168374cbc0a42,,,,
65e87bbf08339fc2d80610da,Vermelho Crismara,Farben,#c90b1f,Laca,65e87b69cb7a1ff3d9a824ce,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d6,65e87b69cb7a1ff3d9a824e2,,,,,,,,,412,31,63,208,,,,,,,,,0,,chilli,,,65e87b9a75f168374cbc0a42,,,,
65e87bbf08339fc2d80610dc,Verde Marquespan,Farben,#1a7035,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d0,65e87b69cb7a1ff3d9a824dc,65e87b69cb7a1ff3d9a824de,,,,,,,,,79,47,342,2.5,,,,,,,,,0,,,,,65e87b9275f168374cbc0864,,,,
65e87bbf08339fc2d80610de,Azul Arara,Farben,#1e68bf,Laca,65e87b69cb7a1ff3d9a824ce,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824e2,,,,,,,,,1.8,42.5,81,1.6,,,,,,,,,0,,,,,65e87b9275f168374cbc085c,65e87b9d75f168374cbc0af6,65e87b9a75f168374cbc0a4a,65e87b9075f168374cbc07fe,
65e87bbf08339fc2d80610e0,Amarelo GT,Farben,#eae136,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d2,65e87b69cb7a1ff3d9a824d4,,,,,,,,,,136,194,68,,,,,,,,,,0,,,,,65f1ebf2fbe371481241ddd9,65f2e6db59b661a6b0a9b75d,65e87b9275f168374cbc0857,,
65e87bbf08339fc2d80610e2,Azul Firenze,Farben,#4ab0ce,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d2,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824de,,,,,,,,,490,10,263,5,,,,,,,,,0,,tati,,,65e87b9275f168374cbc085c,,,,
65e87bbf08339fc2d80610e4,Verde Sempre Viva,Farben,#48c031,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d2,65e87b69cb7a1ff3d9a824dc,,,,,,,,,,42,75,118,,,,,,,,,,0,,whatsapp,,,664e39c445e3885f87cd863e,,,,
65e87bbf08339fc2d80610e6,Verde Delta,Farben,#39543d,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d0,65e87b69cb7a1ff3d9a824dc,65e87b69cb7a1ff3d9a824de,,,,,,,,,11,36,170,9,,,,,,,,,0,,perboni,,,65e87b9775f168374cbc09ac,,,,
65e87bbf08339fc2d80610e8,Laranja Outono,Farben,#e2a12b,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d0,65e87b69cb7a1ff3d9a824d4,65e87b69cb7a1ff3d9a824d6,,,,,,,,,22,990,840,262,,,,,,,,,0,,,,,65e87b9775f168374cbc099a,65e87b9175f168374cbc081c,663933cef94bb74b95e5331f,,
65e87bbf08339fc2d80610ea,Azul Munich Original,Farben,#0E2173,Laca,65e87b69cb7a1ff3d9a824cc,65e87b69cb7a1ff3d9a824ce,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824da,,,,,,,,,12,13,31,237,,,,,,,,,0,,luxafit,,,,,,,
65e87bbf08339fc2d80610ec,Vermelho Calipso,Farben,#c53336,Laca,65e87b69cb7a1ff3d9a824ce,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d6,65e87b69cb7a1ff3d9a824d8,65e87b69cb7a1ff3d9a824e2,,,,,,,,559,42,19,161,55,,,,,,,,0,,sadia,,,65e87ba475f168374cbc0cb1,,,,
65e87bbf08339fc2d80610ee,Azul Paschoal,Farben,#2e3298,Laca,65e87b69cb7a1ff3d9a824cc,65e87b69cb7a1ff3d9a824ce,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824da,,,,,,,,,47.8,8,54,160,,,,,,,,,0,,paschoal,,,65e87b9275f168374cbc0873,65e87b9875f168374cbc09e8,,,
65e87bbf08339fc2d80610f0,Azul Munich,Farben,#2D3567,Laca,65e87b69cb7a1ff3d9a824cc,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824da,,,,,,,,,,44,12.7,117,,,,,,,,,,0,,friboi,,,,,,,
65e87bbf08339fc2d80610f2,Azul Frutap,Farben,#353863,Laca,65e87b69cb7a1ff3d9a824cc,65e87b69cb7a1ff3d9a824ce,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824de,,,,,,,,98,7,43,632,20,,,,,,,,0,,,,,65e87b9075f168374cbc07f9,65e87b9175f168374cbc0808,,,
65e87bbf08339fc2d80610f4,Verde Ferreira,Farben,#65d08d,Laca,65e87b69cb7a1ff3d9a824d2,65e87b69cb7a1ff3d9a824dc,65e87b69cb7a1ff3d9a824e4,,,,,,,,,,16,26,1000,,,,,,,,,,0,,,,,65e87b9875f168374cbc09f5,,,,
65e87bbf08339fc2d80610f6,Cinza Santomé,Farben,#d4d4d5,Laca,65e87b69cb7a1ff3d9a824e4,65e87b69cb7a1ff3d9a824ce,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824de,,,,,,,,,3190,0.8,1,20,,,,,,,,,0,,santome,ferreira,agrolegumes,,,,,
65e87bbf08339fc2d80610f8,Branco Marfim,Farben,#efefe5,Laca,65e87b69cb7a1ff3d9a824e4,65e87b69cb7a1ff3d9a824d0,65e87b69cb7a1ff3d9a824de,,,,,,,,,,1600,2,1.2,,,,,,,,,,0,,,,,,,,,
65e87bbf08339fc2d80610fa,Azul Carlotti,Farben,#005da6,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824de,,,,,,,,,,64.7,281,1.8,,,,,,,,,,0,,,,,65e87ba875f168374cbc0d60,65e87b9275f168374cbc0880,,,
65e87bbf08339fc2d80610fc,Cinza Escuro,Farben,#4B4B4D,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824de,,,,,,,,,,186,18,90,,,,,,,,,,0,,,,,,,,,
65e87bbf08339fc2d80610fe,Azul EP,Farben,#2D919E,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d4,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824de,,,,,,,,,208,21,64,4,,,,,,,,,0,,,,,65e87b9575f168374cbc0949,,,,
65e87bbf08339fc2d8061100,Azul Turkisblau,Farben,#1c8d8a,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d4,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824dc,65e87b69cb7a1ff3d9a824de,,,,,,,,217,16.6,61,120,6.43,,,,,,,,0,,fundo,,,,,,,
65e87bbf08339fc2d8061102,Verde SOS (Claro),Farben,#5bd0b8,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d4,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824dc,65e87b69cb7a1ff3d9a824de,,,,,,,,140,3,4,43,1,,,,,,,,0,,,,,65e87b9975f168374cbc0a1f,,,,
65e87bbf08339fc2d8061104,Verde SOS (Escuro),Farben,#044f3b,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d4,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824dc,65e87b69cb7a1ff3d9a824de,,,,,,,,70,17.5,76,157,5.5,,,,,,,,0,,,,,65e87b9975f168374cbc0a1f,,,,
65e87bc008339fc2d8061106,Azul Perlopes,Farben,#2d3f64,Laca,65e87b69cb7a1ff3d9a824cc,65e87b69cb7a1ff3d9a824ce,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824de,,,,,,,,26,21,209,477,12,,,,,,,,0,,perlopes,,,65e87b9c75f168374cbc0ae8,,,,
65e87bc008339fc2d8061108,Cinza Médio,Farben,#606062,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824de,65e87b69cb7a1ff3d9a824da,,,,,,,,,,612,68,0.9,,,,,,,,,,0,,sgt,,,663936d110863e8b8a88282a,,,,
65e87bc008339fc2d806110a,Verde Coroados (Escuro),Farben,#2d4a23,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d4,65e87b69cb7a1ff3d9a824dc,65e87b69cb7a1ff3d9a824de,,,,,,,,,35,134,297,10,,,,,,,,,0,,coroados,,,65e87b9c75f168374cbc0ad7,,,,
65e87bc008339fc2d806110c,Amarelo Trans Brasil,Farben,#e8eb3a,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d2,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824de,,,,,,,,,325,331,2,0.4,,,,,,,,,0,,transbrasil,,,65e87b9c75f168374cbc0ad7,,,,
65e87bc008339fc2d806110e,Amarelo Quatiguá,Farben,#f1edb0,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d2,65e87b69cb7a1ff3d9a824d4,,,,,,,,,,317,12,3,,,,,,,,,,0,,quatigua,,,65e87b9c75f168374cbc0ad7,664e39c445e3885f87cd863e,65e87b9475f168374cbc0905,,
65e87bc008339fc2d8061110,Vermelho Granada,Farben,#720103,Laca,65e87b69cb7a1ff3d9a824ce,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d8,,,,,,,,,,200,8,65,,,,,,,,,,0,,ford,,,65e87b9c75f168374cbc0ac2,,,,
65e87bc008339fc2d8061112,Azul Royal,Farben,#3E4095,Laca,65e87b69cb7a1ff3d9a824cc,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824ce,,,,,,,,,50,55,87,2,,,,,,,,,0,,tati,,,65e87b9975f168374cbc0a1f,,,,
65e87bc008339fc2d8061114,Verde Silvestre,Farben,#56cb3e,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d0,65e87b69cb7a1ff3d9a824d2,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824dc,,,,,,,,165,40,258,27,178,,,,,,,,0,,scania,,,,,,,
65e87bc008339fc2d8061116,Rosa Metz,Farben,#E0388F,Laca,65e87b69cb7a1ff3d9a824ce,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824e2,,,,,,,,,,2,16,70,,,,,,,,,,0,,,,,65e87b9e75f168374cbc0b48,,,,
65e87bc008339fc2d8061118,Amarelo Primavera,Farben,#efb83a,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d0,65e87b69cb7a1ff3d9a824d6,65e87b69cb7a1ff3d9a824de,,,,,,,,,325,374,54,0.8,,,,,,,,,0,,,,,65e87b9e75f168374cbc0b48,663933cef94bb74b95e5331f,,,
65e87bc008339fc2d806111a,Laranja Boreal,Farben,#f48124,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d2,65e87b69cb7a1ff3d9a824d6,,,,,,,,,,2,137,79,,,,,,,,,,0,,sgt,metz,,,,,,
65e87bc008339fc2d806111c,Verde Vieira Tannus,Farben,#03300D,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824dc,65e87b69cb7a1ff3d9a824de,,,,,,,,,9,33,324,7,,,,,,,,,0,,,,,65e87b9775f168374cbc099a,,,,
65e87bc008339fc2d806111e,Verde Atibaia ,Farben,#74af48,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d0,65e87b69cb7a1ff3d9a824d4,65e87b69cb7a1ff3d9a824dc,,,,,,,,,108,77,20,27,,,,,,,,,0,,,,,65e87b9175f168374cbc081c,65e87b9775f168374cbc099a,,,
65e87bc008339fc2d8061120,Azul Caribe,Farben,#87b3d8,Laca,65e87b69cb7a1ff3d9a824cc,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d4,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824de,,,,,,,,78,226,8,181,12,,,,,,,,0,,fundo,,,,,,,
65e87bc008339fc2d8061122,Vermelho Claro,Farben,#dc0f0f,Laca,65e87b69cb7a1ff3d9a824ce,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d2,65e87b69cb7a1ff3d9a824d6,,,,,,,,,280,9,66,80,,,,,,,,,0,,,,,,,,,
65e87bc008339fc2d8061124,Vermelho Massey,Farben,#e41c14,Laca,65e87b69cb7a1ff3d9a824ce,65e87b69cb7a1ff3d9a824d0,65e87b69cb7a1ff3d9a824d8,,,,,,,,,,141,67,3.1,,,,,,,,,,0,,,,,65e87ba075f168374cbc0bb8,,,,
65e87bc008339fc2d8061126,Cinza Claro,Farben,#D2D3D5,Laca,65e87b69cb7a1ff3d9a824de,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824da,,,,,,,,,,13,337,0.1,,,,,,,,,,0,,sgt,,,,,,,
65e87bc008339fc2d8061128,Vermelho Cordial,Farben,#f51000,Laca,65e87b69cb7a1ff3d9a824ce,65e87b69cb7a1ff3d9a824d2,,,,,,,,,,,100,112,,,,,,,,,,,0,,,,,65e87ba075f168374cbc0bd8,,,,
65e87bc008339fc2d806112a,Verde Ultra,Farben,#0f582d,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d2,65e87b69cb7a1ff3d9a824dc,65e87b69cb7a1ff3d9a824de,,,,,,,,,21,35,181,2,,,,,,,,,0,,,,,65e87b9775f168374cbc09b4,,,,
65e87bc008339fc2d806112c,Verde SW,Farben,#399a3f,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d2,65e87b69cb7a1ff3d9a824dc,65e87b69cb7a1ff3d9a824de,,,,,,,,,43,12,136,1.3,,,,,,,,,0,,,,,65e87b9775f168374cbc09b4,,,,
65e87bc008339fc2d8061130,Amarelo Hero,Farben,#d1d83d,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d2,65e87b69cb7a1ff3d9a824d4,65e87b69cb7a1ff3d9a824de,,,,,,,,,66,112,20,0.8,,,,,,,,,0,,scania,herois,65,,,,,
65e87bc008339fc2d8061132,Marrom Hero (Claro),Farben,#796124,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d2,65e87b69cb7a1ff3d9a824d4,65e87b69cb7a1ff3d9a824d6,65e87b69cb7a1ff3d9a824de,,,,,,,,6,60,151,15,3,,,,,,,,0,,scania,herois,65,,,,,
65e87bc008339fc2d8061134,Marrom Hero (Escuro),Farben,#341012,Laca,65e87b69cb7a1ff3d9a824cc,65e87b69cb7a1ff3d9a824ce,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824e2,,,,,,,,,17,40,3,7,,,,,,,,,0,,scania,herois,65,,,,,
65e87bc008339fc2d8061136,Verde Mistico,Farben,#0e962a,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d0,65e87b69cb7a1ff3d9a824d2,65e87b69cb7a1ff3d9a824dc,,,,,,,,,39,120,26,255,,,,,,,,,0,,,,,65e87b9175f168374cbc081c,65e87b9a75f168374cbc0a4a,65e87ba075f168374cbc0bb8,,
65e87bc008339fc2d8061138,Verde Astuti,Farben,#6eb114,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d2,65e87b69cb7a1ff3d9a824d4,65e87b69cb7a1ff3d9a824dc,,,,,,,,,26,290,82,115,,,,,,,,,0,,,,,65e87b9b75f168374cbc0a8b,65e87b9a75f168374cbc0a4a,,,
65e87bc008339fc2d806113a,Vermelho Mustang ,Farben,#ee1a0b,Laca,65e87b69cb7a1ff3d9a824ce,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d2,,,,,,,,,,40,2,80,,,,,,,,,,0,,,,,65e87b9875f168374cbc09ca,,,,
65e87bc008339fc2d806113c,Dourado Maranata (Claro),Farben,#b4be6a,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d2,65e87b69cb7a1ff3d9a824d4,65e87b69cb7a1ff3d9a824de,,,,,,,,,255,99,19,3.5,,,,,,,,,0,,efeito,maranata,,,,,,
65e87bc008339fc2d806113e,Dourado Maranata (Escuro),Farben,#a3a047,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d0,65e87b69cb7a1ff3d9a824de,65e87b69cb7a1ff3d9a824e0,,,,,,,,,110,64,3,4,,,,,,,,,0,,efeito,maranata,,,,,,
65e87bc008339fc2d8061142,Azul Mar e Rio,Farben,#2A9BBA,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d4,65e87b69cb7a1ff3d9a824da,,,,,,,,,,243,13,81,,,,,,,,,,0,,,,,65e87b9075f168374cbc07fe,,,,
65e87bc008339fc2d8061144,Verde JR,Farben,#399439,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d0,65e87b69cb7a1ff3d9a824dc,65e87b69cb7a1ff3d9a824d8,,,,,,,,,48.5,90,54,2.2,,,,,,,,,0,,,,,65e87b9375f168374cbc0895,,,,
65e87bc008339fc2d8061146,Rosa Scania,Farben,#c7418c,Laca,65e87b69cb7a1ff3d9a824ce,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824e2,,,,,,,,,180,306,18,363,,,,,,,,,0,,scania,astuti,,65e87b9375f168374cbc08d7,65e87ba175f168374cbc0bfe,,,
65e87bc008339fc2d8061148,Vermelho,Farben,#f01d0d,Laca,65e87b69cb7a1ff3d9a824ce,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d2,,,,,,,,,,264,13,128,,,,,,,,,,0,,pg,,,,,,,
65e87bc008339fc2d806114a,Urban Gray (Fundo),Farben,#353433,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d4,65e87b69cb7a1ff3d9a824de,,,,,,,,,,112,31,121,,,,,,,,,,0,,fundo,,,,,,,
65e87bc008339fc2d806114c,Verde Frutpress,Farben,#1eb716,Laca,65e87b69cb7a1ff3d9a824d2,65e87b69cb7a1ff3d9a824dc,,,,,,,,,,,142,160,,,,,,,,,,,0,,,,,65e87ba375f168374cbc0c6a,,,,
65e87bc008339fc2d806114e,Amarelo Da Vaca,Farben,#e6c930,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d0,65e87b69cb7a1ff3d9a824d4,65e87b69cb7a1ff3d9a824d6,65e87b69cb7a1ff3d9a824de,,,,,,,,196,255,12,6,1.2,,,,,,,,0,,,,,65e87b9075f168374cbc07f9,65e87ba475f168374cbc0cb1,,,
65e87bc008339fc2d8061150,Cinza Extra Claro,Farben,#e8e8e8,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824de,,,,,,,,,,133,0.2,1.3,,,,,,,,,,0,,serrana,,,65e87b9275f168374cbc0857,663cd824949a29fd82e3e7dc,,,
65e87bc008339fc2d8061152,Vermelho Roanna,Farben,#870b1c,Laca,65e87b69cb7a1ff3d9a824cc,65e87b69cb7a1ff3d9a824ce,65e87b69cb7a1ff3d9a824ea,,,,,,,,,,10,162,13,,,,,,,,,,0,,,,,65e87ba475f168374cbc0cb1,660fe1f92dd62984ea8bd199,,,
65e87bc008339fc2d8061158,Vermelho Petropolis,Farben,#ec1e1e,Laca,65e87b69cb7a1ff3d9a824ce,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d0,,,,,,,,,,145,6.5,28,,,,,,,,,,0,,,,,65e87ba575f168374cbc0cd4,,,,
65e87bc008339fc2d806115a,Bege Sorwetto,Farben,#D8C7AD,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d4,65e87b69cb7a1ff3d9a824d8,65e87b69cb7a1ff3d9a824de,,,,,,,,,261,14,2,1.4,,,,,,,,,0,,,,,664e39c445e3885f87cd863e,,,,
65e87bc008339fc2d806115c,Azul Friocenter (Claro),Farben,#23ABE2,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824de,,,,,,,,,,62.7,22,0.1,,,,,,,,,,0,,,,,65e87ba575f168374cbc0ceb,65e87ba875f168374cbc0d76,,,
65e87bc108339fc2d806115e,Marrom Sorwetto,Farben,#653D30,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d4,65e87b69cb7a1ff3d9a824d8,65e87b69cb7a1ff3d9a824de,,,,,,,,,34,124,63,65,,,,,,,,,0,,,,,,,,,
65e87bc108339fc2d8061160,Azul Agua (Fundo),Farben,#38beae,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d2,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824de,,,,,,,,,196,20,89,3,,,,,,,,,0,,scania,,,,,,,
65e87bc108339fc2d8061162,Azul Scania,Farben,#0252cc,Laca,65e87b69cb7a1ff3d9a824cc,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824de,,,,,,,,,13,53,125,1,,,,,,,,,0,,,,,,,,,
65e87bc108339fc2d8061164,Laranja GA,Farben,#eaa419,Laca,65e87b69cb7a1ff3d9a824ce,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d0,,,,,,,,,,2,2,112,,,,,,,,,,0,,,,,65e87b9975f168374cbc0a04,,,,
65e87bc108339fc2d8061166,Vermelho GA,Farben,#e82511,Laca,65e87b69cb7a1ff3d9a824ce,65e87b69cb7a1ff3d9a824d0,65e87b69cb7a1ff3d9a824d2,,,,,,,,,,65,52,20,,,,,,,,,,0,,,,,65e87b9975f168374cbc0a04,,,,
